case_index,pack_index,pack_case_index,adventure_index,adventure_id,adventure_title,source_book,publisher,page_count,dimension,profile,model_alias,runtime_key,manifest_path
44,1,44,4,ADV-0384,Sword of Zariel,Baldur's Gate: Descent into Avernus,Wizards of the Coast,12,Seriousness,seriousness-reset-only,qwen,seriousness,experiments/production-backlog-017/production-backlog-017-qwen-seriousness-adv0384-v1.yml
45,1,45,5,ADV-0385,Escape from Avernus,Baldur's Gate: Descent into Avernus,Wizards of the Coast,10,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-017/production-backlog-017-qwen27-nos-adv0385-v1.yml
46,1,46,5,ADV-0385,Escape from Avernus,Baldur's Gate: Descent into Avernus,Wizards of the Coast,10,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-017/production-backlog-017-gptoss-ee-adv0385-v1.yml
47,1,47,5,ADV-0385,Escape from Avernus,Baldur's Gate: Descent into Avernus,Wizards of the Coast,10,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-017/production-backlog-017-gemma-gmpb-adv0385-v1.yml
48,1,48,5,ADV-0385,Escape from Avernus,Baldur's Gate: Descent into Avernus,Wizards of the Coast,10,Combat Emphasis,production-base,qwen,base,experiments/production-backlog-017/production-backlog-017-qwen-combat-adv0385-v1.yml
49,1,49,5,ADV-0385,Escape from Avernus,Baldur's Gate: Descent into Avernus,Wizards of the Coast,10,Social Interaction Emphasis,phase6-v0.3,qwen,base,experiments/production-backlog-017/production-backlog-017-qwen-social-adv0385-v1.yml
50,1,50,5,ADV-0385,Escape from Avernus,Baldur's Gate: Descent into Avernus,Wizards of the Coast,10,Investigation Emphasis,phase6-v0.4,qwen,base,experiments/production-backlog-017/production-backlog-017-qwen-investigation-adv0385-v1.yml
51,1,51,5,ADV-0385,Escape from Avernus,Baldur's Gate: Descent into Avernus,Wizards of the Coast,10,Structural Openness,production-base,qwen,base,experiments/production-backlog-017/production-backlog-017-qwen-structural-openness-adv0385-v1.yml
52,1,52,5,ADV-0385,Escape from Avernus,Baldur's Gate: Descent into Avernus,Wizards of the Coast,10,Darkness / Horror Intensity,production-base,qwen,base,experiments/production-backlog-017/production-backlog-017-qwen-darkness-adv0385-v1.yml
53,1,53,5,ADV-0385,Escape from Avernus,Baldur's Gate: Descent into Avernus,Wizards of the Coast,10,Player Beginner Suitability,production-base,qwen,base,experiments/production-backlog-017/production-backlog-017-qwen-player-beginner-adv0385-v1.yml
54,1,54,5,ADV-0385,Escape from Avernus,Baldur's Gate: Descent into Avernus,Wizards of the Coast,10,GM Beginner Suitability,gmbs-clean-blind-v0.3,qwen,base,experiments/production-backlog-017/production-backlog-017-qwen-gmbs-adv0385-v1.yml
55,1,55,5,ADV-0385,Escape from Avernus,Baldur's Gate: Descent into Avernus,Wizards of the Coast,10,Seriousness,seriousness-reset-only,qwen,seriousness,experiments/production-backlog-017/production-backlog-017-qwen-seriousness-adv0385-v1.yml
56,2,1,6,ADV-0386,Elfsong Tavern,Baldur's Gate: Descent into Avernus,Wizards of the Coast,4,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-017/production-backlog-017-qwen27-nos-adv0386-v1.yml
57,2,2,6,ADV-0386,Elfsong Tavern,Baldur's Gate: Descent into Avernus,Wizards of the Coast,4,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-017/production-backlog-017-gptoss-ee-adv0386-v1.yml
58,2,3,6,ADV-0386,Elfsong Tavern,Baldur's Gate: Descent into Avernus,Wizards of the Coast,4,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-017/production-backlog-017-gemma-gmpb-adv0386-v1.yml
59,2,4,6,ADV-0386,Elfsong Tavern,Baldur's Gate: Descent into Avernus,Wizards of the Coast,4,Combat Emphasis,production-base,qwen,base,experiments/production-backlog-017/production-backlog-017-qwen-combat-adv0386-v1.yml
60,2,5,6,ADV-0386,Elfsong Tavern,Baldur's Gate: Descent into Avernus,Wizards of the Coast,4,Social Interaction Emphasis,phase6-v0.3,qwen,base,experiments/production-backlog-017/production-backlog-017-qwen-social-adv0386-v1.yml
61,2,6,6,ADV-0386,Elfsong Tavern,Baldur's Gate: Descent into Avernus,Wizards of the Coast,4,Investigation Emphasis,phase6-v0.4,qwen,base,experiments/production-backlog-017/production-backlog-017-qwen-investigation-adv0386-v1.yml
62,2,7,6,ADV-0386,Elfsong Tavern,Baldur's Gate: Descent into Avernus,Wizards of the Coast,4,Structural Openness,production-base,qwen,base,experiments/production-backlog-017/production-backlog-017-qwen-structural-openness-adv0386-v1.yml
63,2,8,6,ADV-0386,Elfsong Tavern,Baldur's Gate: Descent into Avernus,Wizards of the Coast,4,Darkness / Horror Intensity,production-base,qwen,base,experiments/production-backlog-017/production-backlog-017-qwen-darkness-adv0386-v1.yml
64,2,9,6,ADV-0386,Elfsong Tavern,Baldur's Gate: Descent into Avernus,Wizards of the Coast,4,Player Beginner Suitability,production-base,qwen,base,experiments/production-backlog-017/production-backlog-017-qwen-player-beginner-adv0386-v1.yml
65,2,10,6,ADV-0386,Elfsong Tavern,Baldur's Gate: Descent into Avernus,Wizards of the Coast,4,GM Beginner Suitability,gmbs-clean-blind-v0.3,qwen,base,experiments/production-backlog-017/production-backlog-017-qwen-gmbs-adv0386-v1.yml
66,2,11,6,ADV-0386,Elfsong Tavern,Baldur's Gate: Descent into Avernus,Wizards of the Coast,4,Seriousness,seriousness-reset-only,qwen,seriousness,experiments/production-backlog-017/production-backlog-017-qwen-seriousness-adv0386-v1.yml
67,2,12,7,ADV-0387,Dungeon of the Dead Three,Baldur's Gate: Descent into Avernus,Wizards of the Coast,9,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-017/production-backlog-017-qwen27-nos-adv0387-v1.yml
68,2,13,7,ADV-0387,Dungeon of the Dead Three,Baldur's Gate: Descent into Avernus,Wizards of the Coast,9,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-017/production-backlog-017-gptoss-ee-adv0387-v1.yml
69,2,14,7,ADV-0387,Dungeon of the Dead Three,Baldur's Gate: Descent into Avernus,Wizards of the Coast,9,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-017/production-backlog-017-gemma-gmpb-adv0387-v1.yml
70,2,15,7,ADV-0387,Dungeon of the Dead Three,Baldur's Gate: Descent into Avernus,Wizards of the Coast,9,Combat Emphasis,production-base,qwen,base,experiments/production-backlog-017/production-backlog-017-qwen-combat-adv0387-v1.yml
71,2,16,7,ADV-0387,Dungeon of the Dead Three,Baldur's Gate: Descent into Avernus,Wizards of the Coast,9,Social Interaction Emphasis,phase6-v0.3,qwen,base,experiments/production-backlog-017/production-backlog-017-qwen-social-adv0387-v1.yml
72,2,17,7,ADV-0387,Dungeon of the Dead Three,Baldur's Gate: Descent into Avernus,Wizards of the Coast,9,Investigation Emphasis,phase6-v0.4,qwen,base,experiments/production-backlog-017/production-backlog-017-qwen-investigation-adv0387-v1.yml
73,2,18,7,ADV-0387,Dungeon of the Dead Three,Baldur's Gate: Descent into Avernus,Wizards of the Coast,9,Structural Openness,production-base,qwen,base,experiments/production-backlog-017/production-backlog-017-qwen-structural-openness-adv0387-v1.yml
74,2,19,7,ADV-0387,Dungeon of the Dead Three,Baldur's Gate: Descent into Avernus,Wizards of the Coast,9,Darkness / Horror Intensity,production-base,qwen,base,experiments/production-backlog-017/production-backlog-017-qwen-darkness-adv0387-v1.yml
75,2,20,7,ADV-0387,Dungeon of the Dead Three,Baldur's Gate: Descent into Avernus,Wizards of the Coast,9,Player Beginner Suitability,production-base,qwen,base,experiments/production-backlog-017/production-backlog-017-qwen-player-beginner-adv0387-v1.yml
76,2,21,7,ADV-0387,Dungeon of the Dead Three,Baldur's Gate: Descent into Avernus,Wizards of the Coast,9,GM Beginner Suitability,gmbs-clean-blind-v0.3,qwen,base,experiments/production-backlog-017/production-backlog-017-qwen-gmbs-adv0387-v1.yml
77,2,22,7,ADV-0387,Dungeon of the Dead Three,Baldur's Gate: Descent into Avernus,Wizards of the Coast,9,Seriousness,seriousness-reset-only,qwen,seriousness,experiments/production-backlog-017/production-backlog-017-qwen-seriousness-adv0387-v1.yml
78,2,23,8,ADV-0388,Low Lantern,Baldur's Gate: Descent into Avernus,Wizards of the Coast,5,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-017/production-backlog-017-qwen27-nos-adv0388-v1.yml
79,2,24,8,ADV-0388,Low Lantern,Baldur's Gate: Descent into Avernus,Wizards of the Coast,5,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-017/production-backlog-017-gptoss-ee-adv0388-v1.yml
80,2,25,8,ADV-0388,Low Lantern,Baldur's Gate: Descent into Avernus,Wizards of the Coast,5,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-017/production-backlog-017-gemma-gmpb-adv0388-v1.yml
81,2,26,8,ADV-0388,Low Lantern,Baldur's Gate: Descent into Avernus,Wizards of the Coast,5,Combat Emphasis,production-base,qwen,base,experiments/production-backlog-017/production-backlog-017-qwen-combat-adv0388-v1.yml
82,2,27,8,ADV-0388,Low Lantern,Baldur's Gate: Descent into Avernus,Wizards of the Coast,5,Social Interaction Emphasis,phase6-v0.3,qwen,base,experiments/production-backlog-017/production-backlog-017-qwen-social-adv0388-v1.yml
83,2,28,8,ADV-0388,Low Lantern,Baldur's Gate: Descent into Avernus,Wizards of the Coast,5,Investigation Emphasis,phase6-v0.4,qwen,base,experiments/production-backlog-017/production-backlog-017-qwen-investigation-adv0388-v1.yml
84,2,29,8,ADV-0388,Low Lantern,Baldur's Gate: Descent into Avernus,Wizards of the Coast,5,Structural Openness,production-base,qwen,base,experiments/production-backlog-017/production-backlog-017-qwen-structural-openness-adv0388-v1.yml
85,2,30,8,ADV-0388,Low Lantern,Baldur's Gate: Descent into Avernus,Wizards of the Coast,5,Darkness / Horror Intensity,production-base,qwen,base,experiments/production-backlog-017/production-backlog-017-qwen-darkness-adv0388-v1.yml
86,2,31,8,ADV-0388,Low Lantern,Baldur's Gate: Descent into Avernus,Wizards of the Coast,5,Player Beginner Suitability,production-base,qwen,base,experiments/production-backlog-017/production-backlog-017-qwen-player-beginner-adv0388-v1.yml
87,2,32,8,ADV-0388,Low Lantern,Baldur's Gate: Descent into Avernus,Wizards of the Coast,5,GM Beginner Suitability,gmbs-clean-blind-v0.3,qwen,base,experiments/production-backlog-017/production-backlog-017-qwen-gmbs-adv0388-v1.yml
88,2,33,8,ADV-0388,Low Lantern,Baldur's Gate: Descent into Avernus,Wizards of the Coast,5,Seriousness,seriousness-reset-only,qwen,seriousness,experiments/production-backlog-017/production-backlog-017-qwen-seriousness-adv0388-v1.yml
89,2,34,9,ADV-0389,Vanthampur Villa,Baldur's Gate: Descent into Avernus,Wizards of the Coast,11,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-017/production-backlog-017-qwen27-nos-adv0389-v1.yml
90,2,35,9,ADV-0389,Vanthampur Villa,Baldur's Gate: Descent into Avernus,Wizards of the Coast,11,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-017/production-backlog-017-gptoss-ee-adv0389-v1.yml
91,2,36,9,ADV-0389,Vanthampur Villa,Baldur's Gate: Descent into Avernus,Wizards of the Coast,11,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-017/production-backlog-017-gemma-gmpb-adv0389-v1.yml
92,2,37,9,ADV-0389,Vanthampur Villa,Baldur's Gate: Descent into Avernus,Wizards of the Coast,11,Combat Emphasis,production-base,qwen,base,experiments/production-backlog-017/production-backlog-017-qwen-combat-adv0389-v1.yml
93,2,38,9,ADV-0389,Vanthampur Villa,Baldur's Gate: Descent into Avernus,Wizards of the Coast,11,Social Interaction Emphasis,phase6-v0.3,qwen,base,experiments/production-backlog-017/production-backlog-017-qwen-social-adv0389-v1.yml
94,2,39,9,ADV-0389,Vanthampur Villa,Baldur's Gate: Descent into Avernus,Wizards of the Coast,11,Investigation Emphasis,phase6-v0.4,qwen,base,experiments/production-backlog-017/production-backlog-017-qwen-investigation-adv0389-v1.yml
95,2,40,9,ADV-0389,Vanthampur Villa,Baldur's Gate: Descent into Avernus,Wizards of the Coast,11,Structural Openness,production-base,qwen,base,experiments/production-backlog-017/production-backlog-017-qwen-structural-openness-adv0389-v1.yml
96,2,41,9,ADV-0389,Vanthampur Villa,Baldur's Gate: Descent into Avernus,Wizards of the Coast,11,Darkness / Horror Intensity,production-base,qwen,base,experiments/production-backlog-017/production-backlog-017-qwen-darkness-adv0389-v1.yml
97,2,42,9,ADV-0389,Vanthampur Villa,Baldur's Gate: Descent into Avernus,Wizards of the Coast,11,Player Beginner Suitability,production-base,qwen,base,experiments/production-backlog-017/production-backlog-017-qwen-player-beginner-adv0389-v1.yml
98,2,43,9,ADV-0389,Vanthampur Villa,Baldur's Gate: Descent into Avernus,Wizards of the Coast,11,GM Beginner Suitability,gmbs-clean-blind-v0.3,qwen,base,experiments/production-backlog-017/production-backlog-017-qwen-gmbs-adv0389-v1.yml
99,2,44,9,ADV-0389,Vanthampur Villa,Baldur's Gate: Descent into Avernus,Wizards of the Coast,11,Seriousness,seriousness-reset-only,qwen,seriousness,experiments/production-backlog-017/production-backlog-017-qwen-seriousness-adv0389-v1.yml
100,2,45,10,ADV-0390,High Hall,Baldur's Gate: Descent into Avernus,Wizards of the Coast,7,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-017/production-backlog-017-qwen27-nos-adv0390-v1.yml
101,2,46,10,ADV-0390,High Hall,Baldur's Gate: Descent into Avernus,Wizards of the Coast,7,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-017/production-backlog-017-gptoss-ee-adv0390-v1.yml
102,2,47,10,ADV-0390,High Hall,Baldur's Gate: Descent into Avernus,Wizards of the Coast,7,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-017/production-backlog-017-gemma-gmpb-adv0390-v1.yml
103,2,48,10,ADV-0390,High Hall,Baldur's Gate: Descent into Avernus,Wizards of the Coast,7,Combat Emphasis,production-base,qwen,base,experiments/production-backlog-017/production-backlog-017-qwen-combat-adv0390-v1.yml
104,2,49,10,ADV-0390,High Hall,Baldur's Gate: Descent into Avernus,Wizards of the Coast,7,Social Interaction Emphasis,phase6-v0.3,qwen,base,experiments/production-backlog-017/production-backlog-017-qwen-social-adv0390-v1.yml
105,2,50,10,ADV-0390,High Hall,Baldur's Gate: Descent into Avernus,Wizards of the Coast,7,Investigation Emphasis,phase6-v0.4,qwen,base,experiments/production-backlog-017/production-backlog-017-qwen-investigation-adv0390-v1.yml
106,2,51,10,ADV-0390,High Hall,Baldur's Gate: Descent into Avernus,Wizards of the Coast,7,Structural Openness,production-base,qwen,base,experiments/production-backlog-017/production-backlog-017-qwen-structural-openness-adv0390-v1.yml
107,2,52,10,ADV-0390,High Hall,Baldur's Gate: Descent into Avernus,Wizards of the Coast,7,Darkness / Horror Intensity,production-base,qwen,base,experiments/production-backlog-017/production-backlog-017-qwen-darkness-adv0390-v1.yml
108,2,53,10,ADV-0390,High Hall,Baldur's Gate: Descent into Avernus,Wizards of the Coast,7,Player Beginner Suitability,production-base,qwen,base,experiments/production-backlog-017/production-backlog-017-qwen-player-beginner-adv0390-v1.yml
109,2,54,10,ADV-0390,High Hall,Baldur's Gate: Descent into Avernus,Wizards of the Coast,7,GM Beginner Suitability,gmbs-clean-blind-v0.3,qwen,base,experiments/production-backlog-017/production-backlog-017-qwen-gmbs-adv0390-v1.yml
110,2,55,10,ADV-0390,High Hall,Baldur's Gate: Descent into Avernus,Wizards of the Coast,7,Seriousness,seriousness-reset-only,qwen,seriousness,experiments/production-backlog-017/production-backlog-017-qwen-seriousness-adv0390-v1.yml
111,3,1,11,ADV-0391,Grand Cemetery,Baldur's Gate: Descent into Avernus,Wizards of the Coast,8,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-017/production-backlog-017-qwen27-nos-adv0391-v1.yml
112,3,2,11,ADV-0391,Grand Cemetery,Baldur's Gate: Descent into Avernus,Wizards of the Coast,8,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-017/production-backlog-017-gptoss-ee-adv0391-v1.yml
113,3,3,11,ADV-0391,Grand Cemetery,Baldur's Gate: Descent into Avernus,Wizards of the Coast,8,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-017/production-backlog-017-gemma-gmpb-adv0391-v1.yml
114,3,4,11,ADV-0391,Grand Cemetery,Baldur's Gate: Descent into Avernus,Wizards of the Coast,8,Combat Emphasis,production-base,qwen,base,experiments/production-backlog-017/production-backlog-017-qwen-combat-adv0391-v1.yml
115,3,5,11,ADV-0391,Grand Cemetery,Baldur's Gate: Descent into Avernus,Wizards of the Coast,8,Social Interaction Emphasis,phase6-v0.3,qwen,base,experiments/production-backlog-017/production-backlog-017-qwen-social-adv0391-v1.yml
116,3,6,11,ADV-0391,Grand Cemetery,Baldur's Gate: Descent into Avernus,Wizards of the Coast,8,Investigation Emphasis,phase6-v0.4,qwen,base,experiments/production-backlog-017/production-backlog-017-qwen-investigation-adv0391-v1.yml
