case_index,pack_index,pack_case_index,adventure_index,adventure_id,adventure_title,source_book,publisher,page_count,dimension,profile,model_alias,runtime_key,manifest_path
181,4,1,16,ADV-0511,The Entropy Abyss,Sunken Isles,Ghostfire Gaming,5,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-021/production-backlog-021-qwen27-nos-adv0511-v1.yml
182,4,2,16,ADV-0511,The Entropy Abyss,Sunken Isles,Ghostfire Gaming,5,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-021/production-backlog-021-gptoss-ee-adv0511-v1.yml
183,4,3,16,ADV-0511,The Entropy Abyss,Sunken Isles,Ghostfire Gaming,5,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-021/production-backlog-021-gemma-gmpb-adv0511-v1.yml
184,4,4,16,ADV-0511,The Entropy Abyss,Sunken Isles,Ghostfire Gaming,5,Combat Emphasis,production-base,qwen,base,experiments/production-backlog-021/production-backlog-021-qwen-combat-adv0511-v1.yml
185,4,5,16,ADV-0511,The Entropy Abyss,Sunken Isles,Ghostfire Gaming,5,Social Interaction Emphasis,phase6-v0.3,qwen,base,experiments/production-backlog-021/production-backlog-021-qwen-social-adv0511-v1.yml
186,4,6,16,ADV-0511,The Entropy Abyss,Sunken Isles,Ghostfire Gaming,5,Investigation Emphasis,phase6-v0.4,qwen,base,experiments/production-backlog-021/production-backlog-021-qwen-investigation-adv0511-v1.yml
187,4,7,16,ADV-0511,The Entropy Abyss,Sunken Isles,Ghostfire Gaming,5,Structural Openness,production-base,qwen,base,experiments/production-backlog-021/production-backlog-021-qwen-structural-openness-adv0511-v1.yml
188,4,8,16,ADV-0511,The Entropy Abyss,Sunken Isles,Ghostfire Gaming,5,Darkness / Horror Intensity,production-base,qwen,base,experiments/production-backlog-021/production-backlog-021-qwen-darkness-adv0511-v1.yml
189,4,9,16,ADV-0511,The Entropy Abyss,Sunken Isles,Ghostfire Gaming,5,Player Beginner Suitability,production-base,qwen,base,experiments/production-backlog-021/production-backlog-021-qwen-player-beginner-adv0511-v1.yml
190,4,10,16,ADV-0511,The Entropy Abyss,Sunken Isles,Ghostfire Gaming,5,GM Beginner Suitability,gmbs-clean-blind-v0.3,qwen,base,experiments/production-backlog-021/production-backlog-021-qwen-gmbs-adv0511-v1.yml
191,4,11,16,ADV-0511,The Entropy Abyss,Sunken Isles,Ghostfire Gaming,5,Seriousness,seriousness-reset-only,qwen,seriousness,experiments/production-backlog-021/production-backlog-021-qwen-seriousness-adv0511-v1.yml
192,4,12,16,ADV-0511,The Entropy Abyss,Sunken Isles,Ghostfire Gaming,5,Levels,levels-v2.1,qwen,base,experiments/production-backlog-021/production-backlog-021-qwen-levels-adv0511-v1.yml
193,4,13,17,ADV-0512,SpringBog,Sunken Isles,Ghostfire Gaming,11,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-021/production-backlog-021-qwen27-nos-adv0512-v1.yml
194,4,14,17,ADV-0512,SpringBog,Sunken Isles,Ghostfire Gaming,11,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-021/production-backlog-021-gptoss-ee-adv0512-v1.yml
195,4,15,17,ADV-0512,SpringBog,Sunken Isles,Ghostfire Gaming,11,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-021/production-backlog-021-gemma-gmpb-adv0512-v1.yml
196,4,16,17,ADV-0512,SpringBog,Sunken Isles,Ghostfire Gaming,11,Combat Emphasis,production-base,qwen,base,experiments/production-backlog-021/production-backlog-021-qwen-combat-adv0512-v1.yml
197,4,17,17,ADV-0512,SpringBog,Sunken Isles,Ghostfire Gaming,11,Social Interaction Emphasis,phase6-v0.3,qwen,base,experiments/production-backlog-021/production-backlog-021-qwen-social-adv0512-v1.yml
