case_index,pack_index,pack_case_index,adventure_id,adventure_title,source_book,publisher,page_count,dimension,profile,manifest_path
131,2,61,ADV-0157,Retaking the Terror,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Player Beginner Suitability,production-base,experiments/production-backlog-004/production-backlog-004-qwen-player-beginner-adv0157-v1.yml
132,2,62,ADV-0157,Retaking the Terror,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-004/production-backlog-004-qwen-social-adv0157-v1.yml
133,2,63,ADV-0157,Retaking the Terror,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-004/production-backlog-004-qwen-investigation-adv0157-v1.yml
134,2,64,ADV-0266,Cragmaw Castle,Phandelver and Below: The Shattered Obelisk,Wizards of the Coast,6,Levels,levels-v2.1,experiments/production-backlog-004/production-backlog-004-qwen-levels-adv0266-v1.yml
135,2,65,ADV-0266,Cragmaw Castle,Phandelver and Below: The Shattered Obelisk,Wizards of the Coast,6,Combat Emphasis,production-base,experiments/production-backlog-004/production-backlog-004-qwen-combat-adv0266-v1.yml
136,2,66,ADV-0266,Cragmaw Castle,Phandelver and Below: The Shattered Obelisk,Wizards of the Coast,6,Structural Openness,production-base,experiments/production-backlog-004/production-backlog-004-qwen-structural-openness-adv0266-v1.yml
137,2,67,ADV-0266,Cragmaw Castle,Phandelver and Below: The Shattered Obelisk,Wizards of the Coast,6,Darkness / Horror Intensity,production-base,experiments/production-backlog-004/production-backlog-004-qwen-darkness-adv0266-v1.yml
138,2,68,ADV-0266,Cragmaw Castle,Phandelver and Below: The Shattered Obelisk,Wizards of the Coast,6,Player Beginner Suitability,production-base,experiments/production-backlog-004/production-backlog-004-qwen-player-beginner-adv0266-v1.yml
139,2,69,ADV-0266,Cragmaw Castle,Phandelver and Below: The Shattered Obelisk,Wizards of the Coast,6,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-004/production-backlog-004-qwen-social-adv0266-v1.yml
140,2,70,ADV-0266,Cragmaw Castle,Phandelver and Below: The Shattered Obelisk,Wizards of the Coast,6,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-004/production-backlog-004-qwen-investigation-adv0266-v1.yml
141,3,1,ADV-0299,Spring Madness,Waterdeep: Dragon Heist,Wizards of the Coast,16,Levels,levels-v2.1,experiments/production-backlog-004/production-backlog-004-qwen-levels-adv0299-v1.yml
142,3,2,ADV-0299,Spring Madness,Waterdeep: Dragon Heist,Wizards of the Coast,16,Combat Emphasis,production-base,experiments/production-backlog-004/production-backlog-004-qwen-combat-adv0299-v1.yml
143,3,3,ADV-0299,Spring Madness,Waterdeep: Dragon Heist,Wizards of the Coast,16,Structural Openness,production-base,experiments/production-backlog-004/production-backlog-004-qwen-structural-openness-adv0299-v1.yml
144,3,4,ADV-0299,Spring Madness,Waterdeep: Dragon Heist,Wizards of the Coast,16,Darkness / Horror Intensity,production-base,experiments/production-backlog-004/production-backlog-004-qwen-darkness-adv0299-v1.yml
145,3,5,ADV-0299,Spring Madness,Waterdeep: Dragon Heist,Wizards of the Coast,16,Player Beginner Suitability,production-base,experiments/production-backlog-004/production-backlog-004-qwen-player-beginner-adv0299-v1.yml
146,3,6,ADV-0299,Spring Madness,Waterdeep: Dragon Heist,Wizards of the Coast,16,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-004/production-backlog-004-qwen-social-adv0299-v1.yml
147,3,7,ADV-0299,Spring Madness,Waterdeep: Dragon Heist,Wizards of the Coast,16,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-004/production-backlog-004-qwen-investigation-adv0299-v1.yml
148,3,8,ADV-0158,Dougan's Hell,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Levels,levels-v2.1,experiments/production-backlog-004/production-backlog-004-qwen-levels-adv0158-v1.yml
149,3,9,ADV-0158,Dougan's Hell,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Combat Emphasis,production-base,experiments/production-backlog-004/production-backlog-004-qwen-combat-adv0158-v1.yml
150,3,10,ADV-0158,Dougan's Hell,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Structural Openness,production-base,experiments/production-backlog-004/production-backlog-004-qwen-structural-openness-adv0158-v1.yml
151,3,11,ADV-0158,Dougan's Hell,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Darkness / Horror Intensity,production-base,experiments/production-backlog-004/production-backlog-004-qwen-darkness-adv0158-v1.yml
152,3,12,ADV-0158,Dougan's Hell,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Player Beginner Suitability,production-base,experiments/production-backlog-004/production-backlog-004-qwen-player-beginner-adv0158-v1.yml
153,3,13,ADV-0158,Dougan's Hell,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-004/production-backlog-004-qwen-social-adv0158-v1.yml
154,3,14,ADV-0158,Dougan's Hell,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-004/production-backlog-004-qwen-investigation-adv0158-v1.yml
155,3,15,ADV-0014,Expert Treasure Hunters,Shire Adventures,Free League Publishing,6,Levels,levels-v2.1,experiments/production-backlog-004/production-backlog-004-qwen-levels-adv0014-v1.yml
156,3,16,ADV-0014,Expert Treasure Hunters,Shire Adventures,Free League Publishing,6,Combat Emphasis,production-base,experiments/production-backlog-004/production-backlog-004-qwen-combat-adv0014-v1.yml
157,3,17,ADV-0014,Expert Treasure Hunters,Shire Adventures,Free League Publishing,6,Structural Openness,production-base,experiments/production-backlog-004/production-backlog-004-qwen-structural-openness-adv0014-v1.yml
158,3,18,ADV-0014,Expert Treasure Hunters,Shire Adventures,Free League Publishing,6,Darkness / Horror Intensity,production-base,experiments/production-backlog-004/production-backlog-004-qwen-darkness-adv0014-v1.yml
159,3,19,ADV-0014,Expert Treasure Hunters,Shire Adventures,Free League Publishing,6,Player Beginner Suitability,production-base,experiments/production-backlog-004/production-backlog-004-qwen-player-beginner-adv0014-v1.yml
160,3,20,ADV-0014,Expert Treasure Hunters,Shire Adventures,Free League Publishing,6,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-004/production-backlog-004-qwen-social-adv0014-v1.yml
161,3,21,ADV-0014,Expert Treasure Hunters,Shire Adventures,Free League Publishing,6,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-004/production-backlog-004-qwen-investigation-adv0014-v1.yml
162,3,22,ADV-0071,Argynvostholt,Curse of Strahd,Wizards of the Coast,17,Levels,levels-v2.1,experiments/production-backlog-004/production-backlog-004-qwen-levels-adv0071-v1.yml
163,3,23,ADV-0071,Argynvostholt,Curse of Strahd,Wizards of the Coast,17,Combat Emphasis,production-base,experiments/production-backlog-004/production-backlog-004-qwen-combat-adv0071-v1.yml
164,3,24,ADV-0071,Argynvostholt,Curse of Strahd,Wizards of the Coast,17,Structural Openness,production-base,experiments/production-backlog-004/production-backlog-004-qwen-structural-openness-adv0071-v1.yml
165,3,25,ADV-0071,Argynvostholt,Curse of Strahd,Wizards of the Coast,17,Darkness / Horror Intensity,production-base,experiments/production-backlog-004/production-backlog-004-qwen-darkness-adv0071-v1.yml
166,3,26,ADV-0071,Argynvostholt,Curse of Strahd,Wizards of the Coast,17,Player Beginner Suitability,production-base,experiments/production-backlog-004/production-backlog-004-qwen-player-beginner-adv0071-v1.yml
167,3,27,ADV-0071,Argynvostholt,Curse of Strahd,Wizards of the Coast,17,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-004/production-backlog-004-qwen-social-adv0071-v1.yml
168,3,28,ADV-0071,Argynvostholt,Curse of Strahd,Wizards of the Coast,17,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-004/production-backlog-004-qwen-investigation-adv0071-v1.yml
169,3,29,ADV-0159,What Wakes Below,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Levels,levels-v2.1,experiments/production-backlog-004/production-backlog-004-qwen-levels-adv0159-v1.yml
170,3,30,ADV-0159,What Wakes Below,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Combat Emphasis,production-base,experiments/production-backlog-004/production-backlog-004-qwen-combat-adv0159-v1.yml
171,3,31,ADV-0159,What Wakes Below,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Structural Openness,production-base,experiments/production-backlog-004/production-backlog-004-qwen-structural-openness-adv0159-v1.yml
172,3,32,ADV-0159,What Wakes Below,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Darkness / Horror Intensity,production-base,experiments/production-backlog-004/production-backlog-004-qwen-darkness-adv0159-v1.yml
173,3,33,ADV-0159,What Wakes Below,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Player Beginner Suitability,production-base,experiments/production-backlog-004/production-backlog-004-qwen-player-beginner-adv0159-v1.yml
174,3,34,ADV-0159,What Wakes Below,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-004/production-backlog-004-qwen-social-adv0159-v1.yml
175,3,35,ADV-0159,What Wakes Below,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-004/production-backlog-004-qwen-investigation-adv0159-v1.yml
176,3,36,ADV-0179,In the Mists of Manivarsha,Journeys Through the Radiant Citadel,Wizards of the Coast,10,Levels,levels-v2.1,experiments/production-backlog-004/production-backlog-004-qwen-levels-adv0179-v1.yml
177,3,37,ADV-0179,In the Mists of Manivarsha,Journeys Through the Radiant Citadel,Wizards of the Coast,10,Combat Emphasis,production-base,experiments/production-backlog-004/production-backlog-004-qwen-combat-adv0179-v1.yml
178,3,38,ADV-0179,In the Mists of Manivarsha,Journeys Through the Radiant Citadel,Wizards of the Coast,10,Structural Openness,production-base,experiments/production-backlog-004/production-backlog-004-qwen-structural-openness-adv0179-v1.yml
179,3,39,ADV-0179,In the Mists of Manivarsha,Journeys Through the Radiant Citadel,Wizards of the Coast,10,Darkness / Horror Intensity,production-base,experiments/production-backlog-004/production-backlog-004-qwen-darkness-adv0179-v1.yml
180,3,40,ADV-0179,In the Mists of Manivarsha,Journeys Through the Radiant Citadel,Wizards of the Coast,10,Player Beginner Suitability,production-base,experiments/production-backlog-004/production-backlog-004-qwen-player-beginner-adv0179-v1.yml
181,3,41,ADV-0179,In the Mists of Manivarsha,Journeys Through the Radiant Citadel,Wizards of the Coast,10,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-004/production-backlog-004-qwen-social-adv0179-v1.yml
182,3,42,ADV-0179,In the Mists of Manivarsha,Journeys Through the Radiant Citadel,Wizards of the Coast,10,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-004/production-backlog-004-qwen-investigation-adv0179-v1.yml
183,3,43,ADV-0007,"A Troll-hole, if Ever There Was One",Tales From Eriador,Free League Publishing,18,Levels,levels-v2.1,experiments/production-backlog-004/production-backlog-004-qwen-levels-adv0007-v1.yml
184,3,44,ADV-0007,"A Troll-hole, if Ever There Was One",Tales From Eriador,Free League Publishing,18,Combat Emphasis,production-base,experiments/production-backlog-004/production-backlog-004-qwen-combat-adv0007-v1.yml
185,3,45,ADV-0007,"A Troll-hole, if Ever There Was One",Tales From Eriador,Free League Publishing,18,Structural Openness,production-base,experiments/production-backlog-004/production-backlog-004-qwen-structural-openness-adv0007-v1.yml
186,3,46,ADV-0007,"A Troll-hole, if Ever There Was One",Tales From Eriador,Free League Publishing,18,Darkness / Horror Intensity,production-base,experiments/production-backlog-004/production-backlog-004-qwen-darkness-adv0007-v1.yml
187,3,47,ADV-0007,"A Troll-hole, if Ever There Was One",Tales From Eriador,Free League Publishing,18,Player Beginner Suitability,production-base,experiments/production-backlog-004/production-backlog-004-qwen-player-beginner-adv0007-v1.yml
188,3,48,ADV-0007,"A Troll-hole, if Ever There Was One",Tales From Eriador,Free League Publishing,18,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-004/production-backlog-004-qwen-social-adv0007-v1.yml
189,3,49,ADV-0007,"A Troll-hole, if Ever There Was One",Tales From Eriador,Free League Publishing,18,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-004/production-backlog-004-qwen-investigation-adv0007-v1.yml
190,3,50,ADV-0161,Gods Long Forgotten,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Levels,levels-v2.1,experiments/production-backlog-004/production-backlog-004-qwen-levels-adv0161-v1.yml
191,3,51,ADV-0161,Gods Long Forgotten,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Combat Emphasis,production-base,experiments/production-backlog-004/production-backlog-004-qwen-combat-adv0161-v1.yml
192,3,52,ADV-0161,Gods Long Forgotten,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Structural Openness,production-base,experiments/production-backlog-004/production-backlog-004-qwen-structural-openness-adv0161-v1.yml
193,3,53,ADV-0161,Gods Long Forgotten,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Darkness / Horror Intensity,production-base,experiments/production-backlog-004/production-backlog-004-qwen-darkness-adv0161-v1.yml
194,3,54,ADV-0161,Gods Long Forgotten,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Player Beginner Suitability,production-base,experiments/production-backlog-004/production-backlog-004-qwen-player-beginner-adv0161-v1.yml
195,3,55,ADV-0161,Gods Long Forgotten,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-004/production-backlog-004-qwen-social-adv0161-v1.yml
196,3,56,ADV-0161,Gods Long Forgotten,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-004/production-backlog-004-qwen-investigation-adv0161-v1.yml
197,3,57,ADV-0093,The Tomb of the Forgotten Paladin,The Game Master's Book of Random Encounters,Topix Media Lab,10,Levels,levels-v2.1,experiments/production-backlog-004/production-backlog-004-qwen-levels-adv0093-v1.yml
198,3,58,ADV-0093,The Tomb of the Forgotten Paladin,The Game Master's Book of Random Encounters,Topix Media Lab,10,Combat Emphasis,production-base,experiments/production-backlog-004/production-backlog-004-qwen-combat-adv0093-v1.yml
199,3,59,ADV-0093,The Tomb of the Forgotten Paladin,The Game Master's Book of Random Encounters,Topix Media Lab,10,Structural Openness,production-base,experiments/production-backlog-004/production-backlog-004-qwen-structural-openness-adv0093-v1.yml
200,3,60,ADV-0093,The Tomb of the Forgotten Paladin,The Game Master's Book of Random Encounters,Topix Media Lab,10,Darkness / Horror Intensity,production-base,experiments/production-backlog-004/production-backlog-004-qwen-darkness-adv0093-v1.yml
201,3,61,ADV-0093,The Tomb of the Forgotten Paladin,The Game Master's Book of Random Encounters,Topix Media Lab,10,Player Beginner Suitability,production-base,experiments/production-backlog-004/production-backlog-004-qwen-player-beginner-adv0093-v1.yml
202,3,62,ADV-0093,The Tomb of the Forgotten Paladin,The Game Master's Book of Random Encounters,Topix Media Lab,10,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-004/production-backlog-004-qwen-social-adv0093-v1.yml
203,3,63,ADV-0093,The Tomb of the Forgotten Paladin,The Game Master's Book of Random Encounters,Topix Media Lab,10,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-004/production-backlog-004-qwen-investigation-adv0093-v1.yml
204,3,64,ADV-0003,The Disaster of the Gladden Fields,Trials of Saruman,Free League Publishing,18,Levels,levels-v2.1,experiments/production-backlog-004/production-backlog-004-qwen-levels-adv0003-v1.yml
205,3,65,ADV-0003,The Disaster of the Gladden Fields,Trials of Saruman,Free League Publishing,18,Combat Emphasis,production-base,experiments/production-backlog-004/production-backlog-004-qwen-combat-adv0003-v1.yml
206,3,66,ADV-0003,The Disaster of the Gladden Fields,Trials of Saruman,Free League Publishing,18,Structural Openness,production-base,experiments/production-backlog-004/production-backlog-004-qwen-structural-openness-adv0003-v1.yml
207,3,67,ADV-0003,The Disaster of the Gladden Fields,Trials of Saruman,Free League Publishing,18,Darkness / Horror Intensity,production-base,experiments/production-backlog-004/production-backlog-004-qwen-darkness-adv0003-v1.yml
208,3,68,ADV-0003,The Disaster of the Gladden Fields,Trials of Saruman,Free League Publishing,18,Player Beginner Suitability,production-base,experiments/production-backlog-004/production-backlog-004-qwen-player-beginner-adv0003-v1.yml
209,3,69,ADV-0003,The Disaster of the Gladden Fields,Trials of Saruman,Free League Publishing,18,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-004/production-backlog-004-qwen-social-adv0003-v1.yml
210,3,70,ADV-0003,The Disaster of the Gladden Fields,Trials of Saruman,Free League Publishing,18,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-004/production-backlog-004-qwen-investigation-adv0003-v1.yml
211,4,1,ADV-0326,Twisted Caverns,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,10,Levels,levels-v2.1,experiments/production-backlog-004/production-backlog-004-qwen-levels-adv0326-v1.yml
212,4,2,ADV-0326,Twisted Caverns,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,10,Combat Emphasis,production-base,experiments/production-backlog-004/production-backlog-004-qwen-combat-adv0326-v1.yml
213,4,3,ADV-0326,Twisted Caverns,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,10,Structural Openness,production-base,experiments/production-backlog-004/production-backlog-004-qwen-structural-openness-adv0326-v1.yml
214,4,4,ADV-0326,Twisted Caverns,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,10,Darkness / Horror Intensity,production-base,experiments/production-backlog-004/production-backlog-004-qwen-darkness-adv0326-v1.yml
215,4,5,ADV-0326,Twisted Caverns,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,10,Player Beginner Suitability,production-base,experiments/production-backlog-004/production-backlog-004-qwen-player-beginner-adv0326-v1.yml
216,4,6,ADV-0326,Twisted Caverns,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,10,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-004/production-backlog-004-qwen-social-adv0326-v1.yml
217,4,7,ADV-0326,Twisted Caverns,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,10,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-004/production-backlog-004-qwen-investigation-adv0326-v1.yml
218,4,8,ADV-0285,Motherhorn,The Wild Beyond the Witchlight,Wizards of the Coast,21,Levels,levels-v2.1,experiments/production-backlog-004/production-backlog-004-qwen-levels-adv0285-v1.yml
219,4,9,ADV-0285,Motherhorn,The Wild Beyond the Witchlight,Wizards of the Coast,21,Combat Emphasis,production-base,experiments/production-backlog-004/production-backlog-004-qwen-combat-adv0285-v1.yml
220,4,10,ADV-0285,Motherhorn,The Wild Beyond the Witchlight,Wizards of the Coast,21,Structural Openness,production-base,experiments/production-backlog-004/production-backlog-004-qwen-structural-openness-adv0285-v1.yml
221,4,11,ADV-0285,Motherhorn,The Wild Beyond the Witchlight,Wizards of the Coast,21,Darkness / Horror Intensity,production-base,experiments/production-backlog-004/production-backlog-004-qwen-darkness-adv0285-v1.yml
222,4,12,ADV-0285,Motherhorn,The Wild Beyond the Witchlight,Wizards of the Coast,21,Player Beginner Suitability,production-base,experiments/production-backlog-004/production-backlog-004-qwen-player-beginner-adv0285-v1.yml
223,4,13,ADV-0285,Motherhorn,The Wild Beyond the Witchlight,Wizards of the Coast,21,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-004/production-backlog-004-qwen-social-adv0285-v1.yml
224,4,14,ADV-0285,Motherhorn,The Wild Beyond the Witchlight,Wizards of the Coast,21,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-004/production-backlog-004-qwen-investigation-adv0285-v1.yml
225,4,15,ADV-0221,Wyrmdoom Crag,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,4,Levels,levels-v2.1,experiments/production-backlog-004/production-backlog-004-qwen-levels-adv0221-v1.yml
226,4,16,ADV-0221,Wyrmdoom Crag,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,4,Combat Emphasis,production-base,experiments/production-backlog-004/production-backlog-004-qwen-combat-adv0221-v1.yml
227,4,17,ADV-0221,Wyrmdoom Crag,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,4,Structural Openness,production-base,experiments/production-backlog-004/production-backlog-004-qwen-structural-openness-adv0221-v1.yml
228,4,18,ADV-0221,Wyrmdoom Crag,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,4,Darkness / Horror Intensity,production-base,experiments/production-backlog-004/production-backlog-004-qwen-darkness-adv0221-v1.yml
229,4,19,ADV-0221,Wyrmdoom Crag,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,4,Player Beginner Suitability,production-base,experiments/production-backlog-004/production-backlog-004-qwen-player-beginner-adv0221-v1.yml
230,4,20,ADV-0221,Wyrmdoom Crag,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,4,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-004/production-backlog-004-qwen-social-adv0221-v1.yml
231,4,21,ADV-0221,Wyrmdoom Crag,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,4,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-004/production-backlog-004-qwen-investigation-adv0221-v1.yml
232,4,22,ADV-0228,The Sinister Secret of Saltmarsh,Ghosts of Saltmarsh,Wizards of the Coast,23,Levels,levels-v2.1,experiments/production-backlog-004/production-backlog-004-qwen-levels-adv0228-v1.yml
233,4,23,ADV-0228,The Sinister Secret of Saltmarsh,Ghosts of Saltmarsh,Wizards of the Coast,23,Combat Emphasis,production-base,experiments/production-backlog-004/production-backlog-004-qwen-combat-adv0228-v1.yml
234,4,24,ADV-0228,The Sinister Secret of Saltmarsh,Ghosts of Saltmarsh,Wizards of the Coast,23,Structural Openness,production-base,experiments/production-backlog-004/production-backlog-004-qwen-structural-openness-adv0228-v1.yml
235,4,25,ADV-0228,The Sinister Secret of Saltmarsh,Ghosts of Saltmarsh,Wizards of the Coast,23,Darkness / Horror Intensity,production-base,experiments/production-backlog-004/production-backlog-004-qwen-darkness-adv0228-v1.yml
236,4,26,ADV-0228,The Sinister Secret of Saltmarsh,Ghosts of Saltmarsh,Wizards of the Coast,23,Player Beginner Suitability,production-base,experiments/production-backlog-004/production-backlog-004-qwen-player-beginner-adv0228-v1.yml
237,4,27,ADV-0228,The Sinister Secret of Saltmarsh,Ghosts of Saltmarsh,Wizards of the Coast,23,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-004/production-backlog-004-qwen-social-adv0228-v1.yml
238,4,28,ADV-0228,The Sinister Secret of Saltmarsh,Ghosts of Saltmarsh,Wizards of the Coast,23,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-004/production-backlog-004-qwen-investigation-adv0228-v1.yml
239,4,29,ADV-0238,Wheelwatch Outpost,Dragonlance: Shadow of the Dragon Queen,Wizards of the Coast,5,Levels,levels-v2.1,experiments/production-backlog-004/production-backlog-004-qwen-levels-adv0238-v1.yml
240,4,30,ADV-0238,Wheelwatch Outpost,Dragonlance: Shadow of the Dragon Queen,Wizards of the Coast,5,Combat Emphasis,production-base,experiments/production-backlog-004/production-backlog-004-qwen-combat-adv0238-v1.yml
241,4,31,ADV-0238,Wheelwatch Outpost,Dragonlance: Shadow of the Dragon Queen,Wizards of the Coast,5,Structural Openness,production-base,experiments/production-backlog-004/production-backlog-004-qwen-structural-openness-adv0238-v1.yml
242,4,32,ADV-0238,Wheelwatch Outpost,Dragonlance: Shadow of the Dragon Queen,Wizards of the Coast,5,Darkness / Horror Intensity,production-base,experiments/production-backlog-004/production-backlog-004-qwen-darkness-adv0238-v1.yml
243,4,33,ADV-0238,Wheelwatch Outpost,Dragonlance: Shadow of the Dragon Queen,Wizards of the Coast,5,Player Beginner Suitability,production-base,experiments/production-backlog-004/production-backlog-004-qwen-player-beginner-adv0238-v1.yml
244,4,34,ADV-0238,Wheelwatch Outpost,Dragonlance: Shadow of the Dragon Queen,Wizards of the Coast,5,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-004/production-backlog-004-qwen-social-adv0238-v1.yml
245,4,35,ADV-0238,Wheelwatch Outpost,Dragonlance: Shadow of the Dragon Queen,Wizards of the Coast,5,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-004/production-backlog-004-qwen-investigation-adv0238-v1.yml
246,4,36,ADV-0028,The Sunless Citadel,Tales from the Yawning Portal,Wizards of the Coast,24,Levels,levels-v2.1,experiments/production-backlog-004/production-backlog-004-qwen-levels-adv0028-v1.yml
247,4,37,ADV-0028,The Sunless Citadel,Tales from the Yawning Portal,Wizards of the Coast,24,Combat Emphasis,production-base,experiments/production-backlog-004/production-backlog-004-qwen-combat-adv0028-v1.yml
248,4,38,ADV-0028,The Sunless Citadel,Tales from the Yawning Portal,Wizards of the Coast,24,Structural Openness,production-base,experiments/production-backlog-004/production-backlog-004-qwen-structural-openness-adv0028-v1.yml
249,4,39,ADV-0028,The Sunless Citadel,Tales from the Yawning Portal,Wizards of the Coast,24,Darkness / Horror Intensity,production-base,experiments/production-backlog-004/production-backlog-004-qwen-darkness-adv0028-v1.yml
250,4,40,ADV-0028,The Sunless Citadel,Tales from the Yawning Portal,Wizards of the Coast,24,Player Beginner Suitability,production-base,experiments/production-backlog-004/production-backlog-004-qwen-player-beginner-adv0028-v1.yml
251,4,41,ADV-0028,The Sunless Citadel,Tales from the Yawning Portal,Wizards of the Coast,24,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-004/production-backlog-004-qwen-social-adv0028-v1.yml
252,4,42,ADV-0028,The Sunless Citadel,Tales from the Yawning Portal,Wizards of the Coast,24,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-004/production-backlog-004-qwen-investigation-adv0028-v1.yml
253,4,43,ADV-0305,Dripping Caves,Storm King's Thunder,Wizards of the Coast,5,Levels,levels-v2.1,experiments/production-backlog-004/production-backlog-004-qwen-levels-adv0305-v1.yml
254,4,44,ADV-0305,Dripping Caves,Storm King's Thunder,Wizards of the Coast,5,Combat Emphasis,production-base,experiments/production-backlog-004/production-backlog-004-qwen-combat-adv0305-v1.yml
255,4,45,ADV-0305,Dripping Caves,Storm King's Thunder,Wizards of the Coast,5,Structural Openness,production-base,experiments/production-backlog-004/production-backlog-004-qwen-structural-openness-adv0305-v1.yml
256,4,46,ADV-0305,Dripping Caves,Storm King's Thunder,Wizards of the Coast,5,Darkness / Horror Intensity,production-base,experiments/production-backlog-004/production-backlog-004-qwen-darkness-adv0305-v1.yml
257,4,47,ADV-0305,Dripping Caves,Storm King's Thunder,Wizards of the Coast,5,Player Beginner Suitability,production-base,experiments/production-backlog-004/production-backlog-004-qwen-player-beginner-adv0305-v1.yml
258,4,48,ADV-0305,Dripping Caves,Storm King's Thunder,Wizards of the Coast,5,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-004/production-backlog-004-qwen-social-adv0305-v1.yml
259,4,49,ADV-0305,Dripping Caves,Storm King's Thunder,Wizards of the Coast,5,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-004/production-backlog-004-qwen-investigation-adv0305-v1.yml
260,4,50,ADV-0019,Dragon Hunt,The Game Master's Book of Legendary Dragons,Media Lab Books,24,Levels,levels-v2.1,experiments/production-backlog-004/production-backlog-004-qwen-levels-adv0019-v1.yml
261,4,51,ADV-0019,Dragon Hunt,The Game Master's Book of Legendary Dragons,Media Lab Books,24,Combat Emphasis,production-base,experiments/production-backlog-004/production-backlog-004-qwen-combat-adv0019-v1.yml
