case_index,pack_index,pack_case_index,adventure_index,adventure_id,adventure_title,source_book,publisher,page_count,dimension,profile,model_alias,runtime_key,manifest_path
241,5,1,21,ADV-0449,Gravenhollow,Out of the Abyss,Wizards of the Coast,10,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-019/production-backlog-019-qwen27-nos-adv0449-v1.yml
242,5,2,21,ADV-0449,Gravenhollow,Out of the Abyss,Wizards of the Coast,10,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-019/production-backlog-019-gptoss-ee-adv0449-v1.yml
243,5,3,21,ADV-0449,Gravenhollow,Out of the Abyss,Wizards of the Coast,10,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-019/production-backlog-019-gemma-gmpb-adv0449-v1.yml
244,5,4,21,ADV-0449,Gravenhollow,Out of the Abyss,Wizards of the Coast,10,Combat Emphasis,production-base,qwen,base,experiments/production-backlog-019/production-backlog-019-qwen-combat-adv0449-v1.yml
245,5,5,21,ADV-0449,Gravenhollow,Out of the Abyss,Wizards of the Coast,10,Social Interaction Emphasis,phase6-v0.3,qwen,base,experiments/production-backlog-019/production-backlog-019-qwen-social-adv0449-v1.yml
246,5,6,21,ADV-0449,Gravenhollow,Out of the Abyss,Wizards of the Coast,10,Investigation Emphasis,phase6-v0.4,qwen,base,experiments/production-backlog-019/production-backlog-019-qwen-investigation-adv0449-v1.yml
247,5,7,21,ADV-0449,Gravenhollow,Out of the Abyss,Wizards of the Coast,10,Structural Openness,production-base,qwen,base,experiments/production-backlog-019/production-backlog-019-qwen-structural-openness-adv0449-v1.yml
248,5,8,21,ADV-0449,Gravenhollow,Out of the Abyss,Wizards of the Coast,10,Darkness / Horror Intensity,production-base,qwen,base,experiments/production-backlog-019/production-backlog-019-qwen-darkness-adv0449-v1.yml
249,5,9,21,ADV-0449,Gravenhollow,Out of the Abyss,Wizards of the Coast,10,Player Beginner Suitability,production-base,qwen,base,experiments/production-backlog-019/production-backlog-019-qwen-player-beginner-adv0449-v1.yml
250,5,10,21,ADV-0449,Gravenhollow,Out of the Abyss,Wizards of the Coast,10,GM Beginner Suitability,gmbs-clean-blind-v0.3,qwen,base,experiments/production-backlog-019/production-backlog-019-qwen-gmbs-adv0449-v1.yml
251,5,11,21,ADV-0449,Gravenhollow,Out of the Abyss,Wizards of the Coast,10,Seriousness,seriousness-reset-only,qwen,seriousness,experiments/production-backlog-019/production-backlog-019-qwen-seriousness-adv0449-v1.yml
252,5,12,21,ADV-0449,Gravenhollow,Out of the Abyss,Wizards of the Coast,10,Levels,levels-v2.1,qwen,base,experiments/production-backlog-019/production-backlog-019-qwen-levels-adv0449-v1.yml
253,5,13,22,ADV-0450,The Tower of Vengeance,Out of the Abyss,Wizards of the Coast,6,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-019/production-backlog-019-qwen27-nos-adv0450-v1.yml
254,5,14,22,ADV-0450,The Tower of Vengeance,Out of the Abyss,Wizards of the Coast,6,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-019/production-backlog-019-gptoss-ee-adv0450-v1.yml
255,5,15,22,ADV-0450,The Tower of Vengeance,Out of the Abyss,Wizards of the Coast,6,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-019/production-backlog-019-gemma-gmpb-adv0450-v1.yml
256,5,16,22,ADV-0450,The Tower of Vengeance,Out of the Abyss,Wizards of the Coast,6,Combat Emphasis,production-base,qwen,base,experiments/production-backlog-019/production-backlog-019-qwen-combat-adv0450-v1.yml
257,5,17,22,ADV-0450,The Tower of Vengeance,Out of the Abyss,Wizards of the Coast,6,Social Interaction Emphasis,phase6-v0.3,qwen,base,experiments/production-backlog-019/production-backlog-019-qwen-social-adv0450-v1.yml
258,5,18,22,ADV-0450,The Tower of Vengeance,Out of the Abyss,Wizards of the Coast,6,Investigation Emphasis,phase6-v0.4,qwen,base,experiments/production-backlog-019/production-backlog-019-qwen-investigation-adv0450-v1.yml
259,5,19,22,ADV-0450,The Tower of Vengeance,Out of the Abyss,Wizards of the Coast,6,Structural Openness,production-base,qwen,base,experiments/production-backlog-019/production-backlog-019-qwen-structural-openness-adv0450-v1.yml
260,5,20,22,ADV-0450,The Tower of Vengeance,Out of the Abyss,Wizards of the Coast,6,Darkness / Horror Intensity,production-base,qwen,base,experiments/production-backlog-019/production-backlog-019-qwen-darkness-adv0450-v1.yml
261,5,21,22,ADV-0450,The Tower of Vengeance,Out of the Abyss,Wizards of the Coast,6,Player Beginner Suitability,production-base,qwen,base,experiments/production-backlog-019/production-backlog-019-qwen-player-beginner-adv0450-v1.yml
262,5,22,22,ADV-0450,The Tower of Vengeance,Out of the Abyss,Wizards of the Coast,6,GM Beginner Suitability,gmbs-clean-blind-v0.3,qwen,base,experiments/production-backlog-019/production-backlog-019-qwen-gmbs-adv0450-v1.yml
263,5,23,22,ADV-0450,The Tower of Vengeance,Out of the Abyss,Wizards of the Coast,6,Seriousness,seriousness-reset-only,qwen,seriousness,experiments/production-backlog-019/production-backlog-019-qwen-seriousness-adv0450-v1.yml
264,5,24,22,ADV-0450,The Tower of Vengeance,Out of the Abyss,Wizards of the Coast,6,Levels,levels-v2.1,qwen,base,experiments/production-backlog-019/production-backlog-019-qwen-levels-adv0450-v1.yml
265,5,25,23,ADV-0451,Stealing into Araj,Out of the Abyss,Wizards of the Coast,1,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-019/production-backlog-019-qwen27-nos-adv0451-v1.yml
266,5,26,23,ADV-0451,Stealing into Araj,Out of the Abyss,Wizards of the Coast,1,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-019/production-backlog-019-gptoss-ee-adv0451-v1.yml
267,5,27,23,ADV-0451,Stealing into Araj,Out of the Abyss,Wizards of the Coast,1,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-019/production-backlog-019-gemma-gmpb-adv0451-v1.yml
268,5,28,23,ADV-0451,Stealing into Araj,Out of the Abyss,Wizards of the Coast,1,Combat Emphasis,production-base,qwen,base,experiments/production-backlog-019/production-backlog-019-qwen-combat-adv0451-v1.yml
269,5,29,23,ADV-0451,Stealing into Araj,Out of the Abyss,Wizards of the Coast,1,Social Interaction Emphasis,phase6-v0.3,qwen,base,experiments/production-backlog-019/production-backlog-019-qwen-social-adv0451-v1.yml
270,5,30,23,ADV-0451,Stealing into Araj,Out of the Abyss,Wizards of the Coast,1,Investigation Emphasis,phase6-v0.4,qwen,base,experiments/production-backlog-019/production-backlog-019-qwen-investigation-adv0451-v1.yml
271,5,31,23,ADV-0451,Stealing into Araj,Out of the Abyss,Wizards of the Coast,1,Structural Openness,production-base,qwen,base,experiments/production-backlog-019/production-backlog-019-qwen-structural-openness-adv0451-v1.yml
272,5,32,23,ADV-0451,Stealing into Araj,Out of the Abyss,Wizards of the Coast,1,Darkness / Horror Intensity,production-base,qwen,base,experiments/production-backlog-019/production-backlog-019-qwen-darkness-adv0451-v1.yml
273,5,33,23,ADV-0451,Stealing into Araj,Out of the Abyss,Wizards of the Coast,1,Player Beginner Suitability,production-base,qwen,base,experiments/production-backlog-019/production-backlog-019-qwen-player-beginner-adv0451-v1.yml
274,5,34,23,ADV-0451,Stealing into Araj,Out of the Abyss,Wizards of the Coast,1,GM Beginner Suitability,gmbs-clean-blind-v0.3,qwen,base,experiments/production-backlog-019/production-backlog-019-qwen-gmbs-adv0451-v1.yml
275,5,35,23,ADV-0451,Stealing into Araj,Out of the Abyss,Wizards of the Coast,1,Seriousness,seriousness-reset-only,qwen,seriousness,experiments/production-backlog-019/production-backlog-019-qwen-seriousness-adv0451-v1.yml
276,5,36,23,ADV-0451,Stealing into Araj,Out of the Abyss,Wizards of the Coast,1,Levels,levels-v2.1,qwen,base,experiments/production-backlog-019/production-backlog-019-qwen-levels-adv0451-v1.yml
277,5,37,24,ADV-0452,The Wormwrithings,Out of the Abyss,Wizards of the Coast,12,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-019/production-backlog-019-qwen27-nos-adv0452-v1.yml
278,5,38,24,ADV-0452,The Wormwrithings,Out of the Abyss,Wizards of the Coast,12,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-019/production-backlog-019-gptoss-ee-adv0452-v1.yml
279,5,39,24,ADV-0452,The Wormwrithings,Out of the Abyss,Wizards of the Coast,12,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-019/production-backlog-019-gemma-gmpb-adv0452-v1.yml
280,5,40,24,ADV-0452,The Wormwrithings,Out of the Abyss,Wizards of the Coast,12,Combat Emphasis,production-base,qwen,base,experiments/production-backlog-019/production-backlog-019-qwen-combat-adv0452-v1.yml
281,5,41,24,ADV-0452,The Wormwrithings,Out of the Abyss,Wizards of the Coast,12,Social Interaction Emphasis,phase6-v0.3,qwen,base,experiments/production-backlog-019/production-backlog-019-qwen-social-adv0452-v1.yml
282,5,42,24,ADV-0452,The Wormwrithings,Out of the Abyss,Wizards of the Coast,12,Investigation Emphasis,phase6-v0.4,qwen,base,experiments/production-backlog-019/production-backlog-019-qwen-investigation-adv0452-v1.yml
283,5,43,24,ADV-0452,The Wormwrithings,Out of the Abyss,Wizards of the Coast,12,Structural Openness,production-base,qwen,base,experiments/production-backlog-019/production-backlog-019-qwen-structural-openness-adv0452-v1.yml
284,5,44,24,ADV-0452,The Wormwrithings,Out of the Abyss,Wizards of the Coast,12,Darkness / Horror Intensity,production-base,qwen,base,experiments/production-backlog-019/production-backlog-019-qwen-darkness-adv0452-v1.yml
285,5,45,24,ADV-0452,The Wormwrithings,Out of the Abyss,Wizards of the Coast,12,Player Beginner Suitability,production-base,qwen,base,experiments/production-backlog-019/production-backlog-019-qwen-player-beginner-adv0452-v1.yml
286,5,46,24,ADV-0452,The Wormwrithings,Out of the Abyss,Wizards of the Coast,12,GM Beginner Suitability,gmbs-clean-blind-v0.3,qwen,base,experiments/production-backlog-019/production-backlog-019-qwen-gmbs-adv0452-v1.yml
287,5,47,24,ADV-0452,The Wormwrithings,Out of the Abyss,Wizards of the Coast,12,Seriousness,seriousness-reset-only,qwen,seriousness,experiments/production-backlog-019/production-backlog-019-qwen-seriousness-adv0452-v1.yml
288,5,48,24,ADV-0452,The Wormwrithings,Out of the Abyss,Wizards of the Coast,12,Levels,levels-v2.1,qwen,base,experiments/production-backlog-019/production-backlog-019-qwen-levels-adv0452-v1.yml
289,5,49,25,ADV-0453,Troglodyte Lair,Out of the Abyss,Wizards of the Coast,4,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-019/production-backlog-019-qwen27-nos-adv0453-v1.yml
290,5,50,25,ADV-0453,Troglodyte Lair,Out of the Abyss,Wizards of the Coast,4,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-019/production-backlog-019-gptoss-ee-adv0453-v1.yml
291,5,51,25,ADV-0453,Troglodyte Lair,Out of the Abyss,Wizards of the Coast,4,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-019/production-backlog-019-gemma-gmpb-adv0453-v1.yml
292,5,52,25,ADV-0453,Troglodyte Lair,Out of the Abyss,Wizards of the Coast,4,Combat Emphasis,production-base,qwen,base,experiments/production-backlog-019/production-backlog-019-qwen-combat-adv0453-v1.yml
293,5,53,25,ADV-0453,Troglodyte Lair,Out of the Abyss,Wizards of the Coast,4,Social Interaction Emphasis,phase6-v0.3,qwen,base,experiments/production-backlog-019/production-backlog-019-qwen-social-adv0453-v1.yml
294,5,54,25,ADV-0453,Troglodyte Lair,Out of the Abyss,Wizards of the Coast,4,Investigation Emphasis,phase6-v0.4,qwen,base,experiments/production-backlog-019/production-backlog-019-qwen-investigation-adv0453-v1.yml
295,5,55,25,ADV-0453,Troglodyte Lair,Out of the Abyss,Wizards of the Coast,4,Structural Openness,production-base,qwen,base,experiments/production-backlog-019/production-backlog-019-qwen-structural-openness-adv0453-v1.yml
296,5,56,25,ADV-0453,Troglodyte Lair,Out of the Abyss,Wizards of the Coast,4,Darkness / Horror Intensity,production-base,qwen,base,experiments/production-backlog-019/production-backlog-019-qwen-darkness-adv0453-v1.yml
297,5,57,25,ADV-0453,Troglodyte Lair,Out of the Abyss,Wizards of the Coast,4,Player Beginner Suitability,production-base,qwen,base,experiments/production-backlog-019/production-backlog-019-qwen-player-beginner-adv0453-v1.yml
298,5,58,25,ADV-0453,Troglodyte Lair,Out of the Abyss,Wizards of the Coast,4,GM Beginner Suitability,gmbs-clean-blind-v0.3,qwen,base,experiments/production-backlog-019/production-backlog-019-qwen-gmbs-adv0453-v1.yml
299,5,59,25,ADV-0453,Troglodyte Lair,Out of the Abyss,Wizards of the Coast,4,Seriousness,seriousness-reset-only,qwen,seriousness,experiments/production-backlog-019/production-backlog-019-qwen-seriousness-adv0453-v1.yml
300,5,60,25,ADV-0453,Troglodyte Lair,Out of the Abyss,Wizards of the Coast,4,Levels,levels-v2.1,qwen,base,experiments/production-backlog-019/production-backlog-019-qwen-levels-adv0453-v1.yml
