case_index,pack_index,pack_case_index,adventure_index,adventure_id,adventure_title,source_book,publisher,page_count,dimension,profile,model_alias,runtime_key,manifest_path
116,3,1,11,ADV-0657,Stahlmast's Lair,Explorer's Guide to Wildemount,Wizards of the Coast,7,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-027/production-backlog-027-qwen27-nos-adv0657-v1.yml
117,3,2,11,ADV-0657,Stahlmast's Lair,Explorer's Guide to Wildemount,Wizards of the Coast,7,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-027/production-backlog-027-gptoss-ee-adv0657-v1.yml
118,3,3,11,ADV-0657,Stahlmast's Lair,Explorer's Guide to Wildemount,Wizards of the Coast,7,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-027/production-backlog-027-gemma-gmpb-adv0657-v1.yml
119,3,4,11,ADV-0657,Stahlmast's Lair,Explorer's Guide to Wildemount,Wizards of the Coast,7,Combat Emphasis,production-base,qwen,base,experiments/production-backlog-027/production-backlog-027-qwen-combat-adv0657-v1.yml
120,3,5,11,ADV-0657,Stahlmast's Lair,Explorer's Guide to Wildemount,Wizards of the Coast,7,Social Interaction Emphasis,phase6-v0.3,qwen,base,experiments/production-backlog-027/production-backlog-027-qwen-social-adv0657-v1.yml
121,3,6,11,ADV-0657,Stahlmast's Lair,Explorer's Guide to Wildemount,Wizards of the Coast,7,Investigation Emphasis,phase6-v0.4,qwen,base,experiments/production-backlog-027/production-backlog-027-qwen-investigation-adv0657-v1.yml
122,3,7,11,ADV-0657,Stahlmast's Lair,Explorer's Guide to Wildemount,Wizards of the Coast,7,Structural Openness,production-base,qwen,base,experiments/production-backlog-027/production-backlog-027-qwen-structural-openness-adv0657-v1.yml
123,3,8,11,ADV-0657,Stahlmast's Lair,Explorer's Guide to Wildemount,Wizards of the Coast,7,Darkness / Horror Intensity,production-base,qwen,base,experiments/production-backlog-027/production-backlog-027-qwen-darkness-adv0657-v1.yml
124,3,9,11,ADV-0657,Stahlmast's Lair,Explorer's Guide to Wildemount,Wizards of the Coast,7,Player Beginner Suitability,production-base,qwen,base,experiments/production-backlog-027/production-backlog-027-qwen-player-beginner-adv0657-v1.yml
125,3,10,11,ADV-0657,Stahlmast's Lair,Explorer's Guide to Wildemount,Wizards of the Coast,7,GM Beginner Suitability,gmbs-clean-blind-v0.3,qwen,base,experiments/production-backlog-027/production-backlog-027-qwen-gmbs-adv0657-v1.yml
126,3,11,11,ADV-0657,Stahlmast's Lair,Explorer's Guide to Wildemount,Wizards of the Coast,7,Seriousness,seriousness-reset-only,qwen,seriousness,experiments/production-backlog-027/production-backlog-027-qwen-seriousness-adv0657-v1.yml
127,3,12,12,ADV-0658,Frozen Sick,Explorer's Guide to Wildemount,Wizards of the Coast,15,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-027/production-backlog-027-qwen27-nos-adv0658-v1.yml
128,3,13,12,ADV-0658,Frozen Sick,Explorer's Guide to Wildemount,Wizards of the Coast,15,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-027/production-backlog-027-gptoss-ee-adv0658-v1.yml
129,3,14,12,ADV-0658,Frozen Sick,Explorer's Guide to Wildemount,Wizards of the Coast,15,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-027/production-backlog-027-gemma-gmpb-adv0658-v1.yml
130,3,15,12,ADV-0658,Frozen Sick,Explorer's Guide to Wildemount,Wizards of the Coast,15,Combat Emphasis,production-base,qwen,base,experiments/production-backlog-027/production-backlog-027-qwen-combat-adv0658-v1.yml
131,3,16,12,ADV-0658,Frozen Sick,Explorer's Guide to Wildemount,Wizards of the Coast,15,Social Interaction Emphasis,phase6-v0.3,qwen,base,experiments/production-backlog-027/production-backlog-027-qwen-social-adv0658-v1.yml
132,3,17,12,ADV-0658,Frozen Sick,Explorer's Guide to Wildemount,Wizards of the Coast,15,Investigation Emphasis,phase6-v0.4,qwen,base,experiments/production-backlog-027/production-backlog-027-qwen-investigation-adv0658-v1.yml
133,3,18,12,ADV-0658,Frozen Sick,Explorer's Guide to Wildemount,Wizards of the Coast,15,Structural Openness,production-base,qwen,base,experiments/production-backlog-027/production-backlog-027-qwen-structural-openness-adv0658-v1.yml
134,3,19,12,ADV-0658,Frozen Sick,Explorer's Guide to Wildemount,Wizards of the Coast,15,Darkness / Horror Intensity,production-base,qwen,base,experiments/production-backlog-027/production-backlog-027-qwen-darkness-adv0658-v1.yml
135,3,20,12,ADV-0658,Frozen Sick,Explorer's Guide to Wildemount,Wizards of the Coast,15,Player Beginner Suitability,production-base,qwen,base,experiments/production-backlog-027/production-backlog-027-qwen-player-beginner-adv0658-v1.yml
136,3,21,12,ADV-0658,Frozen Sick,Explorer's Guide to Wildemount,Wizards of the Coast,15,GM Beginner Suitability,gmbs-clean-blind-v0.3,qwen,base,experiments/production-backlog-027/production-backlog-027-qwen-gmbs-adv0658-v1.yml
137,3,22,12,ADV-0658,Frozen Sick,Explorer's Guide to Wildemount,Wizards of the Coast,15,Seriousness,seriousness-reset-only,qwen,seriousness,experiments/production-backlog-027/production-backlog-027-qwen-seriousness-adv0658-v1.yml
138,3,23,13,ADV-0659,Mystery in Palebank Village,Explorer's Guide to Wildemount,Wizards of the Coast,7,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-027/production-backlog-027-qwen27-nos-adv0659-v1.yml
139,3,24,13,ADV-0659,Mystery in Palebank Village,Explorer's Guide to Wildemount,Wizards of the Coast,7,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-027/production-backlog-027-gptoss-ee-adv0659-v1.yml
140,3,25,13,ADV-0659,Mystery in Palebank Village,Explorer's Guide to Wildemount,Wizards of the Coast,7,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-027/production-backlog-027-gemma-gmpb-adv0659-v1.yml
141,3,26,13,ADV-0659,Mystery in Palebank Village,Explorer's Guide to Wildemount,Wizards of the Coast,7,Combat Emphasis,production-base,qwen,base,experiments/production-backlog-027/production-backlog-027-qwen-combat-adv0659-v1.yml
142,3,27,13,ADV-0659,Mystery in Palebank Village,Explorer's Guide to Wildemount,Wizards of the Coast,7,Social Interaction Emphasis,phase6-v0.3,qwen,base,experiments/production-backlog-027/production-backlog-027-qwen-social-adv0659-v1.yml
143,3,28,13,ADV-0659,Mystery in Palebank Village,Explorer's Guide to Wildemount,Wizards of the Coast,7,Investigation Emphasis,phase6-v0.4,qwen,base,experiments/production-backlog-027/production-backlog-027-qwen-investigation-adv0659-v1.yml
144,3,29,13,ADV-0659,Mystery in Palebank Village,Explorer's Guide to Wildemount,Wizards of the Coast,7,Structural Openness,production-base,qwen,base,experiments/production-backlog-027/production-backlog-027-qwen-structural-openness-adv0659-v1.yml
145,3,30,13,ADV-0659,Mystery in Palebank Village,Explorer's Guide to Wildemount,Wizards of the Coast,7,Darkness / Horror Intensity,production-base,qwen,base,experiments/production-backlog-027/production-backlog-027-qwen-darkness-adv0659-v1.yml
146,3,31,13,ADV-0659,Mystery in Palebank Village,Explorer's Guide to Wildemount,Wizards of the Coast,7,Player Beginner Suitability,production-base,qwen,base,experiments/production-backlog-027/production-backlog-027-qwen-player-beginner-adv0659-v1.yml
