case_index,pack_index,pack_case_index,adventure_index,adventure_id,adventure_title,source_book,publisher,page_count,dimension,profile,model_alias,runtime_key,manifest_path
233,5,1,21,ADV-0425,Omu,Tomb of Annihilation,Wizards of the Coast,20,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-018/production-backlog-018-qwen27-nos-adv0425-v1.yml
234,5,2,21,ADV-0425,Omu,Tomb of Annihilation,Wizards of the Coast,20,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-018/production-backlog-018-gptoss-ee-adv0425-v1.yml
235,5,3,21,ADV-0425,Omu,Tomb of Annihilation,Wizards of the Coast,20,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-018/production-backlog-018-gemma-gmpb-adv0425-v1.yml
236,5,4,21,ADV-0425,Omu,Tomb of Annihilation,Wizards of the Coast,20,Combat Emphasis,production-base,qwen,base,experiments/production-backlog-018/production-backlog-018-qwen-combat-adv0425-v1.yml
237,5,5,21,ADV-0425,Omu,Tomb of Annihilation,Wizards of the Coast,20,Social Interaction Emphasis,phase6-v0.3,qwen,base,experiments/production-backlog-018/production-backlog-018-qwen-social-adv0425-v1.yml
238,5,6,21,ADV-0425,Omu,Tomb of Annihilation,Wizards of the Coast,20,Investigation Emphasis,phase6-v0.4,qwen,base,experiments/production-backlog-018/production-backlog-018-qwen-investigation-adv0425-v1.yml
239,5,7,21,ADV-0425,Omu,Tomb of Annihilation,Wizards of the Coast,20,Structural Openness,production-base,qwen,base,experiments/production-backlog-018/production-backlog-018-qwen-structural-openness-adv0425-v1.yml
240,5,8,21,ADV-0425,Omu,Tomb of Annihilation,Wizards of the Coast,20,Darkness / Horror Intensity,production-base,qwen,base,experiments/production-backlog-018/production-backlog-018-qwen-darkness-adv0425-v1.yml
241,5,9,21,ADV-0425,Omu,Tomb of Annihilation,Wizards of the Coast,20,Player Beginner Suitability,production-base,qwen,base,experiments/production-backlog-018/production-backlog-018-qwen-player-beginner-adv0425-v1.yml
242,5,10,21,ADV-0425,Omu,Tomb of Annihilation,Wizards of the Coast,20,GM Beginner Suitability,gmbs-clean-blind-v0.3,qwen,base,experiments/production-backlog-018/production-backlog-018-qwen-gmbs-adv0425-v1.yml
243,5,11,21,ADV-0425,Omu,Tomb of Annihilation,Wizards of the Coast,20,Seriousness,seriousness-reset-only,qwen,seriousness,experiments/production-backlog-018/production-backlog-018-qwen-seriousness-adv0425-v1.yml
244,5,12,21,ADV-0425,Omu,Tomb of Annihilation,Wizards of the Coast,20,Levels,levels-v2.1,qwen,base,experiments/production-backlog-018/production-backlog-018-qwen-levels-adv0425-v1.yml
245,5,13,22,ADV-0426,Fane of the Night Serpent,Tomb of Annihilation,Wizards of the Coast,14,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-018/production-backlog-018-qwen27-nos-adv0426-v1.yml
246,5,14,22,ADV-0426,Fane of the Night Serpent,Tomb of Annihilation,Wizards of the Coast,14,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-018/production-backlog-018-gptoss-ee-adv0426-v1.yml
247,5,15,22,ADV-0426,Fane of the Night Serpent,Tomb of Annihilation,Wizards of the Coast,14,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-018/production-backlog-018-gemma-gmpb-adv0426-v1.yml
248,5,16,22,ADV-0426,Fane of the Night Serpent,Tomb of Annihilation,Wizards of the Coast,14,Combat Emphasis,production-base,qwen,base,experiments/production-backlog-018/production-backlog-018-qwen-combat-adv0426-v1.yml
