case_index,pack_index,pack_case_index,adventure_index,adventure_id,adventure_title,source_book,publisher,page_count,dimension,profile,model_alias,runtime_key,manifest_path
56,2,1,6,ADV-0409,Test Run 221,Baldur's Gate: Descent into Avernus,Wizards of the Coast,1,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-018/production-backlog-018-qwen27-nos-adv0409-v1.yml
57,2,2,6,ADV-0409,Test Run 221,Baldur's Gate: Descent into Avernus,Wizards of the Coast,1,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-018/production-backlog-018-gptoss-ee-adv0409-v1.yml
58,2,3,6,ADV-0409,Test Run 221,Baldur's Gate: Descent into Avernus,Wizards of the Coast,1,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-018/production-backlog-018-gemma-gmpb-adv0409-v1.yml
59,2,4,6,ADV-0409,Test Run 221,Baldur's Gate: Descent into Avernus,Wizards of the Coast,1,Combat Emphasis,production-base,qwen,base,experiments/production-backlog-018/production-backlog-018-qwen-combat-adv0409-v1.yml
60,2,5,6,ADV-0409,Test Run 221,Baldur's Gate: Descent into Avernus,Wizards of the Coast,1,Social Interaction Emphasis,phase6-v0.3,qwen,base,experiments/production-backlog-018/production-backlog-018-qwen-social-adv0409-v1.yml
61,2,6,6,ADV-0409,Test Run 221,Baldur's Gate: Descent into Avernus,Wizards of the Coast,1,Investigation Emphasis,phase6-v0.4,qwen,base,experiments/production-backlog-018/production-backlog-018-qwen-investigation-adv0409-v1.yml
62,2,7,6,ADV-0409,Test Run 221,Baldur's Gate: Descent into Avernus,Wizards of the Coast,1,Structural Openness,production-base,qwen,base,experiments/production-backlog-018/production-backlog-018-qwen-structural-openness-adv0409-v1.yml
63,2,8,6,ADV-0409,Test Run 221,Baldur's Gate: Descent into Avernus,Wizards of the Coast,1,Darkness / Horror Intensity,production-base,qwen,base,experiments/production-backlog-018/production-backlog-018-qwen-darkness-adv0409-v1.yml
64,2,9,6,ADV-0409,Test Run 221,Baldur's Gate: Descent into Avernus,Wizards of the Coast,1,Player Beginner Suitability,production-base,qwen,base,experiments/production-backlog-018/production-backlog-018-qwen-player-beginner-adv0409-v1.yml
65,2,10,6,ADV-0409,Test Run 221,Baldur's Gate: Descent into Avernus,Wizards of the Coast,1,GM Beginner Suitability,gmbs-clean-blind-v0.3,qwen,base,experiments/production-backlog-018/production-backlog-018-qwen-gmbs-adv0409-v1.yml
66,2,11,6,ADV-0409,Test Run 221,Baldur's Gate: Descent into Avernus,Wizards of the Coast,1,Seriousness,seriousness-reset-only,qwen,seriousness,experiments/production-backlog-018/production-backlog-018-qwen-seriousness-adv0409-v1.yml
67,2,12,6,ADV-0409,Test Run 221,Baldur's Gate: Descent into Avernus,Wizards of the Coast,1,Levels,levels-v2.1,qwen,base,experiments/production-backlog-018/production-backlog-018-qwen-levels-adv0409-v1.yml
68,2,13,7,ADV-0410,The Scab,Baldur's Gate: Descent into Avernus,Wizards of the Coast,6,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-018/production-backlog-018-qwen27-nos-adv0410-v1.yml
69,2,14,7,ADV-0410,The Scab,Baldur's Gate: Descent into Avernus,Wizards of the Coast,6,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-018/production-backlog-018-gptoss-ee-adv0410-v1.yml
70,2,15,7,ADV-0410,The Scab,Baldur's Gate: Descent into Avernus,Wizards of the Coast,6,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-018/production-backlog-018-gemma-gmpb-adv0410-v1.yml
