case_index,pack_index,pack_case_index,adventure_index,adventure_id,adventure_title,source_book,publisher,page_count,dimension,profile,model_alias,runtime_key,manifest_path
241,5,1,21,ADV-0486,The Sally Port,Tyranny of Dragons,Wizards of the Coast,1,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-020/production-backlog-020-qwen27-nos-adv0486-v1.yml
242,5,2,21,ADV-0486,The Sally Port,Tyranny of Dragons,Wizards of the Coast,1,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-020/production-backlog-020-gptoss-ee-adv0486-v1.yml
243,5,3,21,ADV-0486,The Sally Port,Tyranny of Dragons,Wizards of the Coast,1,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-020/production-backlog-020-gemma-gmpb-adv0486-v1.yml
244,5,4,21,ADV-0486,The Sally Port,Tyranny of Dragons,Wizards of the Coast,1,Combat Emphasis,production-base,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-combat-adv0486-v1.yml
245,5,5,21,ADV-0486,The Sally Port,Tyranny of Dragons,Wizards of the Coast,1,Social Interaction Emphasis,phase6-v0.3,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-social-adv0486-v1.yml
246,5,6,21,ADV-0486,The Sally Port,Tyranny of Dragons,Wizards of the Coast,1,Investigation Emphasis,phase6-v0.4,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-investigation-adv0486-v1.yml
247,5,7,21,ADV-0486,The Sally Port,Tyranny of Dragons,Wizards of the Coast,1,Structural Openness,production-base,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-structural-openness-adv0486-v1.yml
248,5,8,21,ADV-0486,The Sally Port,Tyranny of Dragons,Wizards of the Coast,1,Darkness / Horror Intensity,production-base,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-darkness-adv0486-v1.yml
249,5,9,21,ADV-0486,The Sally Port,Tyranny of Dragons,Wizards of the Coast,1,Player Beginner Suitability,production-base,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-player-beginner-adv0486-v1.yml
250,5,10,21,ADV-0486,The Sally Port,Tyranny of Dragons,Wizards of the Coast,1,GM Beginner Suitability,gmbs-clean-blind-v0.3,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-gmbs-adv0486-v1.yml
251,5,11,21,ADV-0486,The Sally Port,Tyranny of Dragons,Wizards of the Coast,1,Seriousness,seriousness-reset-only,qwen,seriousness,experiments/production-backlog-020/production-backlog-020-qwen-seriousness-adv0486-v1.yml
252,5,12,21,ADV-0486,The Sally Port,Tyranny of Dragons,Wizards of the Coast,1,Levels,levels-v2.1,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-levels-adv0486-v1.yml
253,5,13,22,ADV-0487,Save the Mill,Tyranny of Dragons,Wizards of the Coast,1,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-020/production-backlog-020-qwen27-nos-adv0487-v1.yml
254,5,14,22,ADV-0487,Save the Mill,Tyranny of Dragons,Wizards of the Coast,1,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-020/production-backlog-020-gptoss-ee-adv0487-v1.yml
255,5,15,22,ADV-0487,Save the Mill,Tyranny of Dragons,Wizards of the Coast,1,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-020/production-backlog-020-gemma-gmpb-adv0487-v1.yml
256,5,16,22,ADV-0487,Save the Mill,Tyranny of Dragons,Wizards of the Coast,1,Combat Emphasis,production-base,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-combat-adv0487-v1.yml
257,5,17,22,ADV-0487,Save the Mill,Tyranny of Dragons,Wizards of the Coast,1,Social Interaction Emphasis,phase6-v0.3,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-social-adv0487-v1.yml
258,5,18,22,ADV-0487,Save the Mill,Tyranny of Dragons,Wizards of the Coast,1,Investigation Emphasis,phase6-v0.4,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-investigation-adv0487-v1.yml
259,5,19,22,ADV-0487,Save the Mill,Tyranny of Dragons,Wizards of the Coast,1,Structural Openness,production-base,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-structural-openness-adv0487-v1.yml
260,5,20,22,ADV-0487,Save the Mill,Tyranny of Dragons,Wizards of the Coast,1,Darkness / Horror Intensity,production-base,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-darkness-adv0487-v1.yml
261,5,21,22,ADV-0487,Save the Mill,Tyranny of Dragons,Wizards of the Coast,1,Player Beginner Suitability,production-base,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-player-beginner-adv0487-v1.yml
262,5,22,22,ADV-0487,Save the Mill,Tyranny of Dragons,Wizards of the Coast,1,GM Beginner Suitability,gmbs-clean-blind-v0.3,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-gmbs-adv0487-v1.yml
263,5,23,22,ADV-0487,Save the Mill,Tyranny of Dragons,Wizards of the Coast,1,Seriousness,seriousness-reset-only,qwen,seriousness,experiments/production-backlog-020/production-backlog-020-qwen-seriousness-adv0487-v1.yml
264,5,24,22,ADV-0487,Save the Mill,Tyranny of Dragons,Wizards of the Coast,1,Levels,levels-v2.1,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-levels-adv0487-v1.yml
265,5,25,23,ADV-0488,Sanctuary,Tyranny of Dragons,Wizards of the Coast,2,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-020/production-backlog-020-qwen27-nos-adv0488-v1.yml
266,5,26,23,ADV-0488,Sanctuary,Tyranny of Dragons,Wizards of the Coast,2,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-020/production-backlog-020-gptoss-ee-adv0488-v1.yml
267,5,27,23,ADV-0488,Sanctuary,Tyranny of Dragons,Wizards of the Coast,2,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-020/production-backlog-020-gemma-gmpb-adv0488-v1.yml
268,5,28,23,ADV-0488,Sanctuary,Tyranny of Dragons,Wizards of the Coast,2,Combat Emphasis,production-base,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-combat-adv0488-v1.yml
269,5,29,23,ADV-0488,Sanctuary,Tyranny of Dragons,Wizards of the Coast,2,Social Interaction Emphasis,phase6-v0.3,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-social-adv0488-v1.yml
270,5,30,23,ADV-0488,Sanctuary,Tyranny of Dragons,Wizards of the Coast,2,Investigation Emphasis,phase6-v0.4,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-investigation-adv0488-v1.yml
271,5,31,23,ADV-0488,Sanctuary,Tyranny of Dragons,Wizards of the Coast,2,Structural Openness,production-base,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-structural-openness-adv0488-v1.yml
272,5,32,23,ADV-0488,Sanctuary,Tyranny of Dragons,Wizards of the Coast,2,Darkness / Horror Intensity,production-base,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-darkness-adv0488-v1.yml
273,5,33,23,ADV-0488,Sanctuary,Tyranny of Dragons,Wizards of the Coast,2,Player Beginner Suitability,production-base,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-player-beginner-adv0488-v1.yml
274,5,34,23,ADV-0488,Sanctuary,Tyranny of Dragons,Wizards of the Coast,2,GM Beginner Suitability,gmbs-clean-blind-v0.3,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-gmbs-adv0488-v1.yml
275,5,35,23,ADV-0488,Sanctuary,Tyranny of Dragons,Wizards of the Coast,2,Seriousness,seriousness-reset-only,qwen,seriousness,experiments/production-backlog-020/production-backlog-020-qwen-seriousness-adv0488-v1.yml
276,5,36,23,ADV-0488,Sanctuary,Tyranny of Dragons,Wizards of the Coast,2,Levels,levels-v2.1,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-levels-adv0488-v1.yml
277,5,37,24,ADV-0489,Carnath Roadhouse,Tyranny of Dragons,Wizards of the Coast,2,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-020/production-backlog-020-qwen27-nos-adv0489-v1.yml
278,5,38,24,ADV-0489,Carnath Roadhouse,Tyranny of Dragons,Wizards of the Coast,2,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-020/production-backlog-020-gptoss-ee-adv0489-v1.yml
279,5,39,24,ADV-0489,Carnath Roadhouse,Tyranny of Dragons,Wizards of the Coast,2,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-020/production-backlog-020-gemma-gmpb-adv0489-v1.yml
280,5,40,24,ADV-0489,Carnath Roadhouse,Tyranny of Dragons,Wizards of the Coast,2,Combat Emphasis,production-base,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-combat-adv0489-v1.yml
281,5,41,24,ADV-0489,Carnath Roadhouse,Tyranny of Dragons,Wizards of the Coast,2,Social Interaction Emphasis,phase6-v0.3,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-social-adv0489-v1.yml
282,5,42,24,ADV-0489,Carnath Roadhouse,Tyranny of Dragons,Wizards of the Coast,2,Investigation Emphasis,phase6-v0.4,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-investigation-adv0489-v1.yml
283,5,43,24,ADV-0489,Carnath Roadhouse,Tyranny of Dragons,Wizards of the Coast,2,Structural Openness,production-base,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-structural-openness-adv0489-v1.yml
284,5,44,24,ADV-0489,Carnath Roadhouse,Tyranny of Dragons,Wizards of the Coast,2,Darkness / Horror Intensity,production-base,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-darkness-adv0489-v1.yml
285,5,45,24,ADV-0489,Carnath Roadhouse,Tyranny of Dragons,Wizards of the Coast,2,Player Beginner Suitability,production-base,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-player-beginner-adv0489-v1.yml
286,5,46,24,ADV-0489,Carnath Roadhouse,Tyranny of Dragons,Wizards of the Coast,2,GM Beginner Suitability,gmbs-clean-blind-v0.3,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-gmbs-adv0489-v1.yml
287,5,47,24,ADV-0489,Carnath Roadhouse,Tyranny of Dragons,Wizards of the Coast,2,Seriousness,seriousness-reset-only,qwen,seriousness,experiments/production-backlog-020/production-backlog-020-qwen-seriousness-adv0489-v1.yml
288,5,48,24,ADV-0489,Carnath Roadhouse,Tyranny of Dragons,Wizards of the Coast,2,Levels,levels-v2.1,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-levels-adv0489-v1.yml
289,5,49,25,ADV-0490,Skyreach Castle,Tyranny of Dragons,Wizards of the Coast,12,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-020/production-backlog-020-qwen27-nos-adv0490-v1.yml
290,5,50,25,ADV-0490,Skyreach Castle,Tyranny of Dragons,Wizards of the Coast,12,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-020/production-backlog-020-gptoss-ee-adv0490-v1.yml
291,5,51,25,ADV-0490,Skyreach Castle,Tyranny of Dragons,Wizards of the Coast,12,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-020/production-backlog-020-gemma-gmpb-adv0490-v1.yml
292,5,52,25,ADV-0490,Skyreach Castle,Tyranny of Dragons,Wizards of the Coast,12,Combat Emphasis,production-base,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-combat-adv0490-v1.yml
293,5,53,25,ADV-0490,Skyreach Castle,Tyranny of Dragons,Wizards of the Coast,12,Social Interaction Emphasis,phase6-v0.3,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-social-adv0490-v1.yml
294,5,54,25,ADV-0490,Skyreach Castle,Tyranny of Dragons,Wizards of the Coast,12,Investigation Emphasis,phase6-v0.4,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-investigation-adv0490-v1.yml
295,5,55,25,ADV-0490,Skyreach Castle,Tyranny of Dragons,Wizards of the Coast,12,Structural Openness,production-base,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-structural-openness-adv0490-v1.yml
296,5,56,25,ADV-0490,Skyreach Castle,Tyranny of Dragons,Wizards of the Coast,12,Darkness / Horror Intensity,production-base,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-darkness-adv0490-v1.yml
297,5,57,25,ADV-0490,Skyreach Castle,Tyranny of Dragons,Wizards of the Coast,12,Player Beginner Suitability,production-base,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-player-beginner-adv0490-v1.yml
298,5,58,25,ADV-0490,Skyreach Castle,Tyranny of Dragons,Wizards of the Coast,12,GM Beginner Suitability,gmbs-clean-blind-v0.3,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-gmbs-adv0490-v1.yml
299,5,59,25,ADV-0490,Skyreach Castle,Tyranny of Dragons,Wizards of the Coast,12,Seriousness,seriousness-reset-only,qwen,seriousness,experiments/production-backlog-020/production-backlog-020-qwen-seriousness-adv0490-v1.yml
300,5,60,25,ADV-0490,Skyreach Castle,Tyranny of Dragons,Wizards of the Coast,12,Levels,levels-v2.1,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-levels-adv0490-v1.yml
