case_index,pack_index,pack_case_index,adventure_index,adventure_id,adventure_title,source_book,publisher,page_count,dimension,profile,model_alias,runtime_key,manifest_path
61,2,1,6,ADV-0555,The Burial Isle and Grave Ship,T&B Fury of the Forsaken,Lazy Wolf Studios,3,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-023/production-backlog-023-qwen27-nos-adv0555-v1.yml
62,2,2,6,ADV-0555,The Burial Isle and Grave Ship,T&B Fury of the Forsaken,Lazy Wolf Studios,3,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-023/production-backlog-023-gptoss-ee-adv0555-v1.yml
63,2,3,6,ADV-0555,The Burial Isle and Grave Ship,T&B Fury of the Forsaken,Lazy Wolf Studios,3,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-023/production-backlog-023-gemma-gmpb-adv0555-v1.yml
64,2,4,6,ADV-0555,The Burial Isle and Grave Ship,T&B Fury of the Forsaken,Lazy Wolf Studios,3,Combat Emphasis,production-base,qwen,base,experiments/production-backlog-023/production-backlog-023-qwen-combat-adv0555-v1.yml
65,2,5,6,ADV-0555,The Burial Isle and Grave Ship,T&B Fury of the Forsaken,Lazy Wolf Studios,3,Social Interaction Emphasis,phase6-v0.3,qwen,base,experiments/production-backlog-023/production-backlog-023-qwen-social-adv0555-v1.yml
66,2,6,6,ADV-0555,The Burial Isle and Grave Ship,T&B Fury of the Forsaken,Lazy Wolf Studios,3,Investigation Emphasis,phase6-v0.4,qwen,base,experiments/production-backlog-023/production-backlog-023-qwen-investigation-adv0555-v1.yml
67,2,7,6,ADV-0555,The Burial Isle and Grave Ship,T&B Fury of the Forsaken,Lazy Wolf Studios,3,Structural Openness,production-base,qwen,base,experiments/production-backlog-023/production-backlog-023-qwen-structural-openness-adv0555-v1.yml
68,2,8,6,ADV-0555,The Burial Isle and Grave Ship,T&B Fury of the Forsaken,Lazy Wolf Studios,3,Darkness / Horror Intensity,production-base,qwen,base,experiments/production-backlog-023/production-backlog-023-qwen-darkness-adv0555-v1.yml
69,2,9,6,ADV-0555,The Burial Isle and Grave Ship,T&B Fury of the Forsaken,Lazy Wolf Studios,3,Player Beginner Suitability,production-base,qwen,base,experiments/production-backlog-023/production-backlog-023-qwen-player-beginner-adv0555-v1.yml
70,2,10,6,ADV-0555,The Burial Isle and Grave Ship,T&B Fury of the Forsaken,Lazy Wolf Studios,3,GM Beginner Suitability,gmbs-clean-blind-v0.3,qwen,base,experiments/production-backlog-023/production-backlog-023-qwen-gmbs-adv0555-v1.yml
71,2,11,6,ADV-0555,The Burial Isle and Grave Ship,T&B Fury of the Forsaken,Lazy Wolf Studios,3,Seriousness,seriousness-reset-only,qwen,seriousness,experiments/production-backlog-023/production-backlog-023-qwen-seriousness-adv0555-v1.yml
72,2,12,6,ADV-0555,The Burial Isle and Grave Ship,T&B Fury of the Forsaken,Lazy Wolf Studios,3,Levels,levels-v2.1,qwen,base,experiments/production-backlog-023/production-backlog-023-qwen-levels-adv0555-v1.yml
73,2,13,7,ADV-0556,Town Under Siege,T&B Fury of the Forsaken,Lazy Wolf Studios,5,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-023/production-backlog-023-qwen27-nos-adv0556-v1.yml
74,2,14,7,ADV-0556,Town Under Siege,T&B Fury of the Forsaken,Lazy Wolf Studios,5,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-023/production-backlog-023-gptoss-ee-adv0556-v1.yml
75,2,15,7,ADV-0556,Town Under Siege,T&B Fury of the Forsaken,Lazy Wolf Studios,5,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-023/production-backlog-023-gemma-gmpb-adv0556-v1.yml
76,2,16,7,ADV-0556,Town Under Siege,T&B Fury of the Forsaken,Lazy Wolf Studios,5,Combat Emphasis,production-base,qwen,base,experiments/production-backlog-023/production-backlog-023-qwen-combat-adv0556-v1.yml
77,2,17,7,ADV-0556,Town Under Siege,T&B Fury of the Forsaken,Lazy Wolf Studios,5,Social Interaction Emphasis,phase6-v0.3,qwen,base,experiments/production-backlog-023/production-backlog-023-qwen-social-adv0556-v1.yml
78,2,18,7,ADV-0556,Town Under Siege,T&B Fury of the Forsaken,Lazy Wolf Studios,5,Investigation Emphasis,phase6-v0.4,qwen,base,experiments/production-backlog-023/production-backlog-023-qwen-investigation-adv0556-v1.yml
79,2,19,7,ADV-0556,Town Under Siege,T&B Fury of the Forsaken,Lazy Wolf Studios,5,Structural Openness,production-base,qwen,base,experiments/production-backlog-023/production-backlog-023-qwen-structural-openness-adv0556-v1.yml
80,2,20,7,ADV-0556,Town Under Siege,T&B Fury of the Forsaken,Lazy Wolf Studios,5,Darkness / Horror Intensity,production-base,qwen,base,experiments/production-backlog-023/production-backlog-023-qwen-darkness-adv0556-v1.yml
81,2,21,7,ADV-0556,Town Under Siege,T&B Fury of the Forsaken,Lazy Wolf Studios,5,Player Beginner Suitability,production-base,qwen,base,experiments/production-backlog-023/production-backlog-023-qwen-player-beginner-adv0556-v1.yml
82,2,22,7,ADV-0556,Town Under Siege,T&B Fury of the Forsaken,Lazy Wolf Studios,5,GM Beginner Suitability,gmbs-clean-blind-v0.3,qwen,base,experiments/production-backlog-023/production-backlog-023-qwen-gmbs-adv0556-v1.yml
83,2,23,7,ADV-0556,Town Under Siege,T&B Fury of the Forsaken,Lazy Wolf Studios,5,Seriousness,seriousness-reset-only,qwen,seriousness,experiments/production-backlog-023/production-backlog-023-qwen-seriousness-adv0556-v1.yml
84,2,24,7,ADV-0556,Town Under Siege,T&B Fury of the Forsaken,Lazy Wolf Studios,5,Levels,levels-v2.1,qwen,base,experiments/production-backlog-023/production-backlog-023-qwen-levels-adv0556-v1.yml
85,2,25,8,ADV-0557,Draumheim and the Dreamforest,T&B Fury of the Forsaken,Lazy Wolf Studios,6,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-023/production-backlog-023-qwen27-nos-adv0557-v1.yml
86,2,26,8,ADV-0557,Draumheim and the Dreamforest,T&B Fury of the Forsaken,Lazy Wolf Studios,6,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-023/production-backlog-023-gptoss-ee-adv0557-v1.yml
